filename,speaker,text,language,language_code,gender,audio_sampling_rate,audio_num_samples,audio_duration_s,audio_size_bytes,audio_num_channels,split
nchlt_xho_001f_0051.wav,xho_001,phepha leendaba ngathi,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0065.wav,xho_001,okokuba ndizinikele ngokupheleleyo,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0040.wav,xho_001,aphelela ke amafelandawonye,isiXhosa,xho,female,16000,63360,3.96,253440,1,train
nchlt_xho_001f_0067.wav,xho_001,zezasendlwini ezaphandle zezaphandle,isiXhosa,xho,female,16000,74880,4.68,299520,1,train
nchlt_xho_001f_0045.wav,xho_001,ntsasana yaza yaphatha,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0069.wav,xho_001,umamcira efika evela,isiXhosa,xho,female,16000,63360,3.96,253440,1,train
nchlt_xho_001f_0042.wav,xho_001,yokuhlola kufuneka zibonwe,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0068.wav,xho_001,into engenani nokuba,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0057.wav,xho_001,lobuqondisi,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0055.wav,xho_001,waye aye emke,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0075.wav,xho_001,neegusha ebezisitya ezihlahleni,isiXhosa,xho,female,16000,67200,4.2,268800,1,train
nchlt_xho_001f_0076.wav,xho_001,kaloku ibhayibhile isixelela,isiXhosa,xho,female,16000,65280,4.08,261120,1,train
nchlt_xho_001f_0077.wav,xho_001,nomfo wakuqumbu owayetolika,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0086.wav,xho_001,ibandla limjonge lanele,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0090.wav,xho_001,inkosi ekulindele kubo,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0083.wav,xho_001,likhe lisetyenziswe nasekubalisweni,isiXhosa,xho,female,16000,65280,4.08,261120,1,train
nchlt_xho_001f_0082.wav,xho_001,kumzi wonke okanye,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0098.wav,xho_001,nje lokuba ulale,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0080.wav,xho_001,eziaweni nizidumis iinkosi,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0101.wav,xho_001,kulula kumntu onen,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0102.wav,xho_001,isimanga apho saba,isiXhosa,xho,female,16000,69120,4.32,276480,1,train
nchlt_xho_001f_0094.wav,xho_001,emva kwahlala uxalisa,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0087.wav,xho_001,kungawa amadoda amaninzi,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0093.wav,xho_001,ushiye oonyana neentombi,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0084.wav,xho_001,ne mpahla emfutshane,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0112.wav,xho_001,yaba ngumhla omkhulu,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0081.wav,xho_001,ngoku umsebenzi wabadikoni,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0079.wav,xho_001,iimpawu ezicacileyo zokuba,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0096.wav,xho_001,nangaphandle koko kungaqondani,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0089.wav,xho_001,kuba esi sithethe,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0106.wav,xho_001,iinkumbi zilitshabalalisile ilizwe,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0113.wav,xho_001,le nto yamenza,isiXhosa,xho,female,16000,28800,1.8,115200,1,train
nchlt_xho_001f_0107.wav,xho_001,lubasa umlilo zothe,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0111.wav,xho_001,uba mnandi ngakumbi,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0129.wav,xho_001,isebe,isiXhosa,xho,female,16000,30720,1.92,122880,1,train
nchlt_xho_001f_0095.wav,xho_001,umzi kuba kwakungasaziwa,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0103.wav,xho_001,aze kutsho la,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0116.wav,xho_001,umfazi uyavuya kuba,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0123.wav,xho_001,uyise ngento cmehleleyo,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0126.wav,xho_001,msanqa nasenkosini ubume,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0109.wav,xho_001,kuyo nayiphina intlanganiso,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0108.wav,xho_001,ubabini akavuma ukuyikhupha,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0128.wav,xho_001,ukuba uphumelele uya,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0132.wav,xho_001,karhulumente,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0136.wav,xho_001,yedwa umdaka omenyiweyo,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0140.wav,xho_001,apho aya khona,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0144.wav,xho_001,ezinye bada nabaninizo,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0130.wav,xho_001,abonelele ngobunkokheli nembono,isiXhosa,xho,female,16000,78720,4.92,314880,1,train
nchlt_xho_001f_0146.wav,xho_001,uya kuziphatha ngendlela,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0143.wav,xho_001,kuphuhlisa ezinye izikhokelo,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0158.wav,xho_001,wazi loo nto,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0131.wav,xho_001,oko ucoceko yenye,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0141.wav,xho_001,elo cebo lakhe,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0142.wav,xho_001,noko athe ezivuma,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0156.wav,xho_001,ngaphezu silandelwa sisi,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0147.wav,xho_001,ukafa isitya amahashe,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0134.wav,xho_001,njengokuba wasebenzayo kusakhanya,isiXhosa,xho,female,16000,67200,4.2,268800,1,train
nchlt_xho_001f_0148.wav,xho_001,ukuba umut ongawazivo,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0169.wav,xho_001,kunye nabafundi bakho,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0159.wav,xho_001,engafuma neki lula,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0167.wav,xho_001,uyeva akuseva ngakuxelelwa,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0170.wav,xho_001,emazantsi elo liwa,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0172.wav,xho_001,nkosi yethu hayi,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0152.wav,xho_001,aba boba ngoo,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0179.wav,xho_001,yokuba yena gcinizibele,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0157.wav,xho_001,iza kuba ngumdakasholwana,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0177.wav,xho_001,bulula kumsebenzi weetitshala,isiXhosa,xho,female,16000,65280,4.08,261120,1,train
nchlt_xho_001f_0168.wav,xho_001,onamandla lo mfo,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0164.wav,xho_001,wathi akunakuya wedw,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0176.wav,xho_001,uyalahlwa kuze kuhlonyelwe,isiXhosa,xho,female,16000,63360,3.96,253440,1,train
nchlt_xho_001f_0182.wav,xho_001,nje ngoko kukho,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0178.wav,xho_001,ngoku ungu mntu,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0171.wav,xho_001,le nto yayipha,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0186.wav,xho_001,umqhano,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0184.wav,xho_001,ekusetyenzisweni kolwimi olufanelekileyo,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0183.wav,xho_001,iyordane,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0173.wav,xho_001,kwakuba njalo athetha,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0189.wav,xho_001,yesuka inkosi inomntu,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0195.wav,xho_001,ndibayale bonke ngelithi,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0192.wav,xho_001,enqgamakhwe,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0193.wav,xho_001,lophuhliso,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0197.wav,xho_001,asimntu wonke okwaziyo,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0200.wav,xho_001,iwamaqhalo olupheleleyo lufumaneka,isiXhosa,xho,female,16000,61440,3.84,245760,1,train
nchlt_xho_001f_0198.wav,xho_001,ukuba ma yenzeke,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0187.wav,xho_001,khumbula kaloku ukuba,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0209.wav,xho_001,basebenzise amakhandlela ukukhulula,isiXhosa,xho,female,16000,124800,7.8,499200,1,train
nchlt_xho_001f_0203.wav,xho_001,kwezi nkqwithela zelizwe,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0204.wav,xho_001,olandelayo owathi ufuna,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0191.wav,xho_001,ngethutyana elingephi waya,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0202.wav,xho_001,sokukhomba okanye sokwalatha,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0201.wav,xho_001,wayibona iselusizini waza,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0211.wav,xho_001,afimxa igazi nalapho,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0208.wav,xho_001,ya khe wahamba,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0207.wav,xho_001,wakhala ngelizwi elikhulu,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0218.wav,xho_001,yeencwadi ye kerk,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0214.wav,xho_001,gama unomvuyo wayethe,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0215.wav,xho_001,uyosele leyo indoda,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0222.wav,xho_001,ngezandla zozibini yamjonga,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0205.wav,xho_001,loku umntu wasefama,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0227.wav,xho_001,akukho ndlela ingayikhaya,isiXhosa,xho,female,16000,63360,3.96,253440,1,train
nchlt_xho_001f_0220.wav,xho_001,nokuhle kwizwe lokuzalwa,isiXhosa,xho,female,16000,57600,3.6,230400,1,train
nchlt_xho_001f_0216.wav,xho_001,ukuba uspido azibulale,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0221.wav,xho_001,ukukhohlisa umntu omazi,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0225.wav,xho_001,akuyi kubanjwa yena,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0226.wav,xho_001,kwezococeko ngonyaka wama,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0237.wav,xho_001,odwa la okafuna,isiXhosa,xho,female,16000,59520,3.72,238080,1,train
nchlt_xho_001f_0234.wav,xho_001,iyafu ndisa ke,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0242.wav,xho_001,ngangokude lingaboni kakuhle,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0228.wav,xho_001,eya esifeni isifo,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0246.wav,xho_001,usikhova yathinjw a,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0232.wav,xho_001,iingwevu zasempoza  zadibanisana,isiXhosa,xho,female,16000,94080,5.88,376320,1,train
nchlt_xho_001f_0241.wav,xho_001,kweyomntsintsi,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0243.wav,xho_001,sithwethwa ngamanye amaxesha,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0231.wav,xho_001,thi ulahlekelwe ngumntwana,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0224.wav,xho_001,kangakanana bafondini makabe,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0236.wav,xho_001,izizwe isengabafazi ngokukodwa,isiXhosa,xho,female,16000,76800,4.8,307200,1,train
nchlt_xho_001f_0252.wav,xho_001,alithethi nto kanti,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0244.wav,xho_001,wathi akuba enikezelwe,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0247.wav,xho_001,omnye kuni uchane,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0257.wav,xho_001,eyo eya mizi,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0260.wav,xho_001,elinye kuzo zonke,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0235.wav,xho_001,kuthe ngeli xesha,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0250.wav,xho_001,encwadiniwakhu mbula ukuba,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0256.wav,xho_001,ziziphi na izinto,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0261.wav,xho_001,uzwide,isiXhosa,xho,female,16000,26880,1.68,107520,1,train
nchlt_xho_001f_0249.wav,xho_001,yamanzi ethe yadlabhuka,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0262.wav,xho_001,ke kaloku ke,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0264.wav,xho_001,icebo neentsikelelo kusomandla,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0269.wav,xho_001,niyazi nonk apha,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0267.wav,xho_001,kwabasefilipi restu wazihluba,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0265.wav,xho_001,akho namaphupha abanga,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0273.wav,xho_001,ayikhange iphendule koko,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0263.wav,xho_001,za ninzi izilwanyana,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0270.wav,xho_001,akukhona sikweni ukuhlala,isiXhosa,xho,female,16000,49920,3.12,199680,1,train
nchlt_xho_001f_0271.wav,xho_001,apho kungasithela khona,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0280.wav,xho_001,loorhulumente,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0268.wav,xho_001,apho umawethu lo,isiXhosa,xho,female,16000,30720,1.92,122880,1,train
nchlt_xho_001f_0285.wav,xho_001,south china sea,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0276.wav,xho_001,abatsha efuna ukwazi,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0277.wav,xho_001,omhlophe ulampulo wase,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0290.wav,xho_001,imicwana ecatshulwe kuzo,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0286.wav,xho_001,kuphethwe iintonga namatye,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0272.wav,xho_001,amehlo macala onke,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0278.wav,xho_001,inkosi,isiXhosa,xho,female,16000,28800,1.8,115200,1,train
nchlt_xho_001f_0294.wav,xho_001,yityesheleni imikhwa engendawo,isiXhosa,xho,female,16000,53760,3.36,215040,1,train
nchlt_xho_001f_0283.wav,xho_001,mini yosinda ngesisodwa,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0282.wav,xho_001,njalo unomvume kuloko,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0284.wav,xho_001,league championship series,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0274.wav,xho_001,ukuba ubhala igama,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0302.wav,xho_001,phandle wagixa ukulila,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0305.wav,xho_001,livakele elinye lamaqhaji,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0296.wav,xho_001,bengazi ukuba izenzo,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0307.wav,xho_001,kangaka waza kufihlwa,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0304.wav,xho_001,ngolu hlobo amalungu,isiXhosa,xho,female,16000,44160,2.76,176640,1,train
nchlt_xho_001f_0295.wav,xho_001,nazi izitya ezihle,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0303.wav,xho_001,ukuba kukho into,isiXhosa,xho,female,16000,24960,1.56,99840,1,train
nchlt_xho_001f_0299.wav,xho_001,yenziwe isigculelo ithiwe,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0298.wav,xho_001,rhatya uku tshona,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0313.wav,xho_001,ngulomarabu,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0301.wav,xho_001,pro football hall,isiXhosa,xho,female,16000,28800,1.8,115200,1,train
nchlt_xho_001f_0306.wav,xho_001,ephantsi kwakho xa,isiXhosa,xho,female,16000,30720,1.92,122880,1,train
nchlt_xho_001f_0312.wav,xho_001,ezilapha edolophini kodwa,isiXhosa,xho,female,16000,48000,3.0,192000,1,train
nchlt_xho_001f_0308.wav,xho_001,ncwadi ifuna ukukuncedisa,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0318.wav,xho_001,e okanye nge,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0316.wav,xho_001,okanye oomoya abangcolileyo,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0319.wav,xho_001,koko ifane nje,isiXhosa,xho,female,16000,34560,2.16,138240,1,train
nchlt_xho_001f_0317.wav,xho_001,yendumiso yonke imihla,isiXhosa,xho,female,16000,42240,2.64,168960,1,train
nchlt_xho_001f_0315.wav,xho_001,liya ndinceda kanti,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0332.wav,xho_001,kwabonakala kaloku ukuba,isiXhosa,xho,female,16000,55680,3.48,222720,1,train
nchlt_xho_001f_0321.wav,xho_001,nemfe le xa,isiXhosa,xho,female,16000,26880,1.68,107520,1,train
nchlt_xho_001f_0314.wav,xho_001,esinjalo kwada kwasa,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0325.wav,xho_001,umnqo phiso ke,isiXhosa,xho,female,16000,36480,2.28,145920,1,train
nchlt_xho_001f_0329.wav,xho_001,belizwe,isiXhosa,xho,female,16000,26880,1.68,107520,1,train
nchlt_xho_001f_0333.wav,xho_001,kule meazwe kwafa,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0336.wav,xho_001,ne umtata choristers,isiXhosa,xho,female,16000,46080,2.88,184320,1,train
nchlt_xho_001f_0346.wav,xho_001,wandikhuphela endaweni ebanzi,isiXhosa,xho,female,16000,51840,3.24,207360,1,train
nchlt_xho_001f_0354.wav,xho_001,namapolisa phambi kokuba,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0350.wav,xho_001,ibandla lathi nguyena,isiXhosa,xho,female,16000,32640,2.04,130560,1,train
nchlt_xho_001f_0345.wav,xho_001,abazali bakhe bethwele,isiXhosa,xho,female,16000,40320,2.52,161280,1,train
nchlt_xho_001f_0328.wav,xho_001,ukuhlala kwakuloo ndawo,isiXhosa,xho,female,16000,38400,2.4,153600,1,train
nchlt_xho_001f_0337.wav,xho_001,nesi hlubi kule,isiXhosa,xho,female,16000,28800,1.8,115200,1,train
